,text,source,is_phishing
233,"Subject: ena / eops recruiting business plan
attached is a draft of a recruiting business plan submitted to kathleen for
ena / eops . this information will be integrated into the global business plan
for eops . let me know if you have questions . thanks .
ar / 33202
- - - - - - - - - - - - - - - - - - - - - - forwarded by alexus rhone / corp / enron on 02 / 17 / 2000
10 : 04 am - - - - - - - - - - - - - - - - - - - - - - - - - - -
alexus rhone
01 / 28 / 2000 04 : 27 pm
to : fenninger @ pdq . net
cc : alexus rhone / corp / enron @ enron
subject : ena / eops recruiting business plan
kathleen , attached is the business plan for ena / eops . i ' m scheduled to
attend several staff meetings next week . kim , norma and i are still trying
to schedule a meeting to discuss how we will address the overall hr needs of
eops . let me know if you have any questions . thanks .
ar / 33202",ENRON,0
234,"Hello
This is to inform you that we have found suspicious activities with your account.Due to that, we have
terminated your windows account.
Please find suspicious incident details:
Recent Incident Details: Eastern Belarus(IP Address : 10.97.87.25 )
MAC Address 01:AD:99:00 & IP: 10.97.87.25
If you think this was a mistake and you wish to continue using this windows license key, Please contact con
technical support at 1-800-341-8835.
PS NOTE: Please be at your computer while you call consumer technical support.
Windows Help
1-800-341-8835.",https://uit.stanford.edu/phishing,1
235,"Subject: re : personal information needs to be updated
is it possible that his first name show as "" j darren "" ? daren is his middle
name and the name that everyone addresses him by .
we would also be glad to submit the change in sap if the system will accept j
darren as the first name .
please advise .
thanks for your help , hgm
susan wimberley @ ect
11 / 07 / 2000 02 : 12 pm
to : hector mcloughlin / corp / enron @ enron
cc : dfarmer @ enron . com @ enron
subject : re : personal information needs to be updated
please note that the name in pep has to mirror what is in the source system .
currently there is not a field in pep for nicknames .
enron capital & trade resources corp .
from : hector mcloughlin @ enron 11 / 07 / 2000 01 : 48 pm
to : dfarmer @ enron . com , susan wimberley / hou / ect @ ect
cc :
subject : re : personal information needs to be updated
susan ,
would you please take care of mr . farmer ' s request ? i am not able to change
names .
thanks for your help , hgm
dfarmer @ enron . com on 11 / 07 / 2000 01 : 15 : 08 pm
to : hector . mcloughlin @ enron . com
cc :
subject : personal information needs to be updated
this message is from farmer , jerry d :
my name should be changed from farmer , jerry d to farmer , j daren",ENRON,0
236,"Subject: executive committee
with the formation of the management committee we are discontinuing the enron executive committee . instead of weekly executive committee meetings with a subset of enron ' s managing directors , we will hold quarterly meetings which will include all of enron ' s managing directors . these meetings will allow a wider dissemination of information and views and will enable more substantive discussions about the opportunities and challenges we face .
the members of the management committee will continue to meet each monday at 11 : 00 a . m . ( houston time ) .",ENRON,0
237,"From: Stanford University <compromised@stanford.edu>
Sent: Wednesday, November 20, 2019 8:44 AM
To: user <user@stanford.edu>
Subject: Access locked: Server Error

Due to a server error on your e-mail, (user@stanford.edu) (7) incoming messages were delayed.

Log on to your portal to recover your delayed messages
Recover Delayed Messages
2019 Message Center",https://uit.stanford.edu/phishing,1
238,"Please download the document. It was scanned and sent to you using a Xerox
multifunction device.
File Type: pdf
Download: scanned from a Xerox multing.pdf
multifunction device Location: machine location not set
Device Name: Xerox2343
For more information on Xerox products and solutions, please visit
http://www.xerox.com
1 attachment: Scan_2898941_189293_291.zip size unknown",https://lts.lehigh.edu/phishing/examples,1
239,"Hello,
This Job is currently recruiting. A Job that will not affect your present employment or studies, fun and it is very rewarding. You get to make up to THREE HUNDRED U.S.D (300.00) weekly only if you live in the United States.
This is my second month of working with the company and I feel the need to share with my fellow schoolmates too, I guarantee you the total legitimacy of the company.
I referred you with my personal school email so you can report me to the appropriate school authorities if it doesn't turn out to be real.
If you are interested you can visit their website at Instant Survey Inc to apply and read more about the job.
Best Regards.
",https://ciso.uw.edu/education/more-phishing-examples/,1
240,"Dear User,
Lehigh University has upgraded the webmail server to a new and more secured 2013 version.
This will enable your webmail take a new look, with new functions and anti-spam security.
You are advised to ""Click"" and ""Follow"" the link below to upgrade and to enable advanced security features;
Http//www.lehigh.edu/upgrade
Lehigh University,
Address: 27 Memorial Dr W,
Bethlehem, PA 18015,
United States
Copyright © 2013
",https://lts.lehigh.edu/phishing/examples,1
241,"Subject: total transfer capabilities
attached are the total transfer capabilities ( ttc ' s ) for july 7 , 2001
>
the attached outage information is reliable at time of posting . the
attached outage information is subject to change without notice .
myrna neeley
administrative assistant
outage coordination & transmission maintenance
california independent system operator
voice : 916 - 351 - 2171
fax : 916 - 351 - 2367
e - mail mneeley @ caiso . com
- ttc 07 - 07 - 01 . pdf",ENRON,0
242,"Subject: cdnow shipment confirmation
dear daren ,
thank you for shopping at cdnow . please keep this email invoice for
your records .
on june 16 we shipped your order number 30320418 for the following item :
cory morrow : man that i ' ve been
format : cd quantity : 1 price : 12 . 49
to the following address via u . s . postal service :
daren farmer
2747 meadowtree ln
spring , tx 77388
total number of items : 1
subtotal : $ 12 . 49
shipping : $ 2 . 99
sales tax : $ 0 . 00
- - - - - - - - - -
shipment total : $ 15 . 48
your order was billed to daren farmer . this shipment completes your
order and is paid in full .
most orders arrive within 4 - 8 business days . however , in rare instances
it may take up to 2 weeks .
please note , at cdnow , we will accept the return of any unopened item ,
except vinyl recordings , within 30 days of delivery for a full refund
of the purchase price ( minus shipping and handling ) .
what ever happened to a - ha ? ralph macchio ? catch up with old friends and
see our list of the top ' 80 s one hit wonders when you visit "" it came
from the ' 80 s : then and now . "" your trip down memory lane begins here :
evguide is the one - stop place for online shoppers to find online value .
please visit http : / / www . evguide . com for :
? big savings from the best sites on the web
? free 1 - year subscription to the magazine of your choice
? win a $ 50 , 000 online shopping spree
all this and more at :
for complete information about your order ( number 30320418 ) or to
confirm the status , click or copy / paste this link into your web browser :
http : / / cdnow . com / myorder / otid = 30320418
you can also access your order history directly from our homepage .
please do not reply to this email . if you have questions about your order that are not addressed in your online order history , please visit our contact cdnow page using this link :
http : / / cdnow . com / service
fast forward rewards ( tm ) program points for this order will
be credited in your membership summary as "" points earned . ""
thanks again for your order .
sincerely ,
cdnow customer service
never miss a beat .
cdnow , inc .
http : / / cdnow . com
aol keyword : cdnow
1757978",ENRON,0
243,"Subject: re - drew
thanks for getting him to call me , been great help in outlining what u need and when . . will revert to the both of u towards end of week .
tks mkf",ENRON,0
244,"Subject: september 2000 iferc & sds noms .
attached is the september 2000 nomination for our takes under the gas sales
and
purchase contract between txu fuels ( previously tufco ) and hpl resources co . ,
( txu fuels contr . # 3949 ) , as well as our september 2000 nomination for takes
under the gas sales and purchase contract between txu fuels and sds . please
advise should you have any questions concerning the attached .
thanks !
tim
( see attached file : minhplno 0 . xls ) ( see
attached file : sdsnom . xls )
- minhplno 0 . xls
- sdsnom . xls",ENRON,0
245,"Dear Web mail Account Holder:
This is to notify the students of Lehigh University, there would be an upgrade maintenance of our servers.
We kindly request that you send the following information in order to keep your account still active after the upgrade.
(1)User name:
(2 Password:
Your Username and password are the credentials you use to Login to your Google App account.
Please acknowledge this email upon receipt.
Thank you.
From the Administrator
Lehigh University.",https://lts.lehigh.edu/phishing/examples,1
246,"Your Stanford CS Email Has Expired
Click Renew Your Email Access
Stanford CS - Stanford University:",https://uit.stanford.edu/phishing,1
247,"Hi there,
Wilson has shared a document ""Signed Wire Payment Receipt.pdf"" on
Dropbox with you.
View Document Now
Documents will be removed from our system upon the request of the sender.
Enjoy!
The Dropbox team",https://lts.lehigh.edu/phishing/examples,1
248,"Webmail Update

Stanford University Email & Calendar system have been updated.
Please visit the updated Zimbra Email for information and instructions on how to access your email.

To access your email via the web: https//webmail.stanford.edu/

Updated Webmail includes a refreshed interface with tabs on top and a new inbox email default theme.
Beginning on Friday, August 30th, 2013, the new web-mail application becomes the default for all users.
Updated to improve performance (Standard and Basic interfaces).""",https://uit.stanford.edu/phishing,1
249,"Subject: tables report - 9 / 25 / 01
please see the attached . if you would like to be removed from this distribution , please let me know .
thanks ,
kathy",ENRON,0
250,"Subject: here ' s your chance
what do we need to know to make ebs a successful business ?
we need to identify 5 to 10 critical issues in order to help m . i . t . professor
gabriel bitran get his students focused on areas of interest to ebs .
your suggestions for interesting and useful research topics are due by next
wednesday morning , may 31 . tom gros will then forward the topics to
professor bitran .
stinson
p . s .
i really need your help on this .",ENRON,0
251,"Subject: dynegydirect system update
well , looks like we are not the only ones that have problems every now and
then ! ! ! i received a similar message this morning stating that the site was
down .
sheri
- - - - - - - - - - - - - - - - - - - - - - forwarded by sheri thomas / hou / ect on 02 / 07 / 2001 01 : 30
pm - - - - - - - - - - - - - - - - - - - - - - - - - - -
customer . care @ dynegy . com on 02 / 07 / 2001 01 : 29 : 56 pm
to :
cc :
subject : dynegydirect system update
( embedded image moved to file : picl 9718 . gif )
dear dynegydirect user ,
as of 2 : 00 pm ct today , february , 7 , 2001 , the dynegydirect application will
be unavailable . trading will resume tomorrow , february 8 , 2001 , during
regularly scheduled hours .
if you have any questions or concerns , please do not hesitate to contact an
e - care analyst at the number listed below . we apologize for any
inconvenience this may have caused .
thank you ,
dynegydirect e - care
customer support
dynegy , inc .
ph : ( 877 ) 396 . 3493 fx : ( 877 ) 396 . 3492
email : ecare @ dynegydirect . com
- picl 9718 . gif",ENRON,0
252,"Subject: re : onondaga
louise :
i ' d like to get some time with you tomorrow or wednesday at your convenience to further discuss onondaga . we are effectively at a cross roads with respect to monetization activities , and i ' d like to get some guidance .
please let me know if you might have some time .
also , i hope the site sale information i sent you yesterday for your board presentation met your needs . please let me know if i need to do any follow up on that , or if you have any questions on the project status information i e - mailed you for today ' s weekly origination meeting . the meeting heather and i had with williams went well , and i can give you an update on that as well .
regards ,
ben
- - - - - original message - - - - -
from : kitchen , louise
sent : monday , september 24 , 2001 12 : 29 pm
to : jacoby , ben ; duran , w . david
subject : re : onondaga
hold off until i talk to wes
- - - - - original message - - - - -
from : jacoby , ben
sent : wednesday , september 19 , 2001 7 : 12 pm
to : kitchen , louise ; duran , w . david
subject : fw : onondaga
louise / dave :
we have been talking to accounting over the past several days regarding onondaga as i mentioned in our meeting yesterday . for whatever reason , our interest in onondaga ( through the cash flow interest agreement ) is viewed by accounting as a receivable . from a commercial standpoint , this is incorrect , but at the end of the day , it doesn ' t really matter . billy ' s e - mail below basically states that because of how the onondaga interest has been classified , we should reduce the $ 7 . 9 million by the $ 1 . 1 million payment received last week , but then readjust the value of the asset .
based on our internal valuation , and based on the written indication we received this week from a prospective purchaser , adjusting the value of the "" receivable "" to $ 10 million ( after application of the $ 1 . 1 million payment received ) would be very conservative . this would net a gain of $ 3 . 1 million for q 3 .
with your concurrence , i will work with billy to support the adjustment of onondaga to $ 10 million ( and therefore the gain of $ 3 . 1 million ) . i will advise him to credit the gain to my profit center unless you tell me otherwise .
please let me know if you have any questions .
regards ,
ben
- - - - - original message - - - - -
from : fleenor , william
sent : wednesday , september 19 , 2001 5 : 57 pm
to : jacoby , ben
subject : re : onondaga
ben ,
based upon the review of the cashflow interest agreement , partnership agreement and numerous discussions with internal accountants we have determined that it is inappropriate to recognize the cash payment received as income . the basis that is carried on our books currently ( approx . $ 7 . 9 mm ) represents a long - term receivable that resulted from the tracking account arrangement under the original gas supply agreement between ena and oclp . in addition , this asset does not qualify for the mtm or fair value accounting models . the payment received from oclp based on the cashflow interest agreement should reduce the long term receivable that is currently recorded on our books .
however , it is also our understanding that in the prior year a management decision was made to reduce / write - off $ 8 million of this long - term receivable based upon the best information available at the time . as stated below our internal sales efforts now support the conclusion that the prior year write down was more than it should have been . this would suggest that we need to effectively adjust the write down of the asset to reflect what we truly believe is collectible . this will be considered a change in accounting estimate will flow through the current quarter earnings if management makes the decision that this asset was incorrectly written down in the prior year . this basically gets you the the same accounting treatment as mtm .
a few things need to be noted :
1 ) support will need to be provided that substantially supports the adjustment of our valuation of this asset . please provide this to me
2 ) you will have to resolve the geography of the income that results from the increase in the asset . supposedly corp took the write down . . . . may cause problems .
3 ) somebody will have to accept responsibility for the valuation exposure that this will create . it is my understanding that rac and credit are not involved .
4 ) we need to be able to explain what basis we used in determining the write down in prior year . we will probably get questioned by aa .
please call me if you would like to discuss .
regards ,
billy
- - - - - original message - - - - -
from : jacoby , ben
sent : tuesday , september 18 , 2001 9 : 37 pm
to : fleenor , william ; vos , theresa
subject : onondaga
please book the payment received from onondaga as q 3 income . in this morning ' s meeting with louise , i have advised her that our internal valuation and sales efforts support this payment being taken as income .
please advise as i need to update her tomorrow .
thanks much .
ben",ENRON,0
253,"Hello user
To keep your Email account safe, we recommend you add a
recovery mobile number.
This is our new security measure.
Email: user@stanford.edu
Password: ******* (Hidden for safety)
Recovery No: none yet
ADD RECOVERY NUMBER NOW
However, if you do not add your NUMBER, Your account will be
de-activated shortly and all your email data will be lost
permanently.
Regards.
Email Administrator
This message is auto-generated from E-mail security server, and replies sent to this email can not be delivered. This email
is meant for: user",https://uit.stanford.edu/phishing,1
254,"Subject: ea ees gas issues
following the flowchart for power , the texas gas team feels that ees should handle customers below 1 , 000 mmbtu / day and ea handles all accounts above that number .",ENRON,0
255,"This message requires that you verify your mailbox and increase its quota. You are currently running on
23GB instead of 20GB Due To Hidden Files and Folders in Your Mailbox. You will be unable to receive
new email, Loss Important Information in Your Mailbox/Or Cause Limited Access to It if not verified.
To complete this verification simply:
Clicking Here
Failure to do this will violate the Lehigh University Web-mail email terms &
conditions. This will render your account inactive.
GLEHIGH
ONTWEZSITY
Thanks
Lehigh University
27 Memorial Drive West
Bethlehem, PA 18015
(800) 523-0565",https://lts.lehigh.edu/phishing/examples,1
256,"Your mailbox is almost full.
4.9 GB
0.1 GB
Your mailbox will not be able to send messages once it is full. To increase your mailbox storage, log in to the Office Portal to maintain your mailbox.
Help Desk Admin
Office Information Technology Services",https://uit.stanford.edu/phishing,1
257,"Due to the pandemic ,the Information Technology and Support Center is currently hiring students to work remotely
as Research assistants and get paid $350 weekly.
To proceed with the application process submit your full name, functional phone
number and major via this email address or text center director(213) 338-4337
to receive the job description and
further information.
DEPARTMENT
Financial Aid Office
University Human Resources
FABIAN GNATTA
Administrative associate
ADVANCED RESEARCH CENTER",https://uit.stanford.edu/phishing,1
258,"Your mailbox storage has reached 95% on the email server.
95%
100%
At 100% limit, You will no longer be allowed to send and receive messages until you increase your mailbox storage on the
outlook storage access webpage.
Visit the Outlook Storage Access and log in to Increase, adjust and maintain your Storage capacity.
Andrew Cross
Help Desk Admin
Information Technology Service",https://uit.stanford.edu/phishing,1
259,"Subject: organizational announcement
please note the following organizational changes in enron corp and enron
north america .
wanda curry is joining the corporate accounting team working with rick causey
on special projects including certain retail and broadband accounting
initiatives . we thank wanda for her significant contributions to ena in both
the planning and reporting function , as well as transaction support
activities . she played a key role in making 1999 a successful year at ena .
wes colwell will join ena to lead both the planning and reporting and the
transaction support accounting functions . wes joined enron in 1999 and made
key contributions setting up a company - wide accounting transaction support
team which assists each of enron  , s business units on critical issues and
deals .
rodney faldyn rejoins enron from azurix to continue to build the corporate
accounting transaction support team . rodney will continue the effort to grow
this team and take on the management of key accounting matters that impact
enron .
these changes will be effective immediately with a transition period during
march . please join us in congratulating wanda , wes and rodney on their new
roles .",ENRON,0
260,"Subject: it was great talking with you .
dave
- brochure . doc
* * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * *
prof . david ikenberry
jones graduate school of management
rice university
713 - 348 - 5385",ENRON,0
261,"Subject: gallup news
good news : i ' ve just received word that the ferc has issued an order denying
socal ' s request for rehearing of the gallup order . ferc also ordered that
tw ' s request for rehearing ( which asked the commission not to require tw to
disclose discounted rates ) is now moot because we filed a discount report at
the time required by section 284 . 7 ( b ) ( 6 ) of the commission ' s rules ( as we
always do ) .
if socal is still feeling vindictive , they can file an appeal in the d . c .
circuit . i believe their window is 60 days . in any event , the pendency of
an appeal would not affect the validity of our certificate .
if you have any questions , let me know .",ENRON,0
262,"Subject: rice university : mba for executives
rice university : mba for executives
the jesse h . jones graduate school of management
rice university and the jesse h . jones graduate school of management are
offering their executive mba program at the rice campus in houston , texas .
the rice university mba executive schedule offers experienced professionals
an opportunity to cultivate a deeper understanding of business concepts ,
broader market perspectives , and strategic skills without interrupting their
careers
students selected to participate in this innovative program possess strong
quantitative skills and typically have at least ten years of relevant work
experience in which they have demonstrated their ability to solve
increasingly challenging issues .
highlights :
finance and accounting , marketing , economics , communication , information
technology , leadership , organizational behavior , entrepreneurship , and the
global business environment
concentrated class schedule of 11 mini - semesters over 21 months . classes
generally meet all day on fridays and saturdays on alternating weeks
taught by the same faculty , with the same rigorous standards as the full - time
mba program . students in both programs receive the same diploma
moderate class sizes and the students  , collective level of professional
experience enrich the learning experience
for additional information about the rice executive mba program , contact :
kay henry
program director , mba for executives
rice university executive education
jesse h . jones graduate school of management  ) ms 531
p . o . box 1892
houston , tx 77251 - 1892
713 / 527 - 6060 ; fax 713 / 285 - 5131
email : khenry @ rice . edu or oed @ rice . edu
web : http : / / www . rice . edu / execdev
for additional information about enron  , s policy on educational assistance :
web : http : / / hrweb . enron . com /
click on  & policies and guides  8 and then  & education assistance  8
for additional information about enron corp ' s organizational development and
training offerings , contact :
suzanne gruber , senior director
713 / 345 - 8314
email : suzanne . gruber @ enron . com",ENRON,0
263,"Subject: remote offices
we have asked epsc to pay the following leases for the month of january based on feedback from ena commercial leadership . my understanding is that we may still reject these leases under the bankruptcy if we do so by feb 2 . i will revisit the status of these leases with you before february rents are to be paid .
calgary
portland
san francisco
chicago
denver
i have also been contacted by paula corey , who is working on the enterprise strategy for the retrieval and disposition of remote office contents in the event any of these offices are closed . i will keep you posted on the recommendations .
regards ,
tammy",ENRON,0
264,"Subject: re :
if you have a spot for him . i am also going to send it along to the it hr
contact .
- - - - - - - - - - - - - - - - - - - - - - forwarded by david baumbach / hou / ect on 05 / 19 / 2000
02 : 42 pm - - - - - - - - - - - - - - - - - - - - - - - - - - -
aorr @ dynegy . com on 05 / 19 / 2000 02 : 28 : 26 pm
to : david . baumbach @ enron . com
cc :
subject : re :
here is neal ' s resume . he will be at the knoxville address and phone # for the
next couple of weeks . he is going to come down and stay with me around june 1 .
my home number is 713 - 290 - 8434 . hy home address is 955 w . 42 nd street ,
houston ,
77018 . my work number is 713 - 767 - 8774 .
( see attached file : norrres . doc )
- norrres . doc",ENRON,0
265,"We are seeking an exceptional individual to join our team!! Our virtual representative position gives you an excellent opportunity to balance your online classes with Work. A willingness to
study and leam new information related to the job is required as virtual training will be provided!! Pay is weekly and attracts weekend bonus. This position is immediately available and we
are actively recruiting, and hiring for this role. Please apply today by emailing back with your Full Name, Major/Minor and Mobile Number
Note: We are committed to the health and safety of our associates, candidates, and customers.
",https://ciso.uw.edu/education/more-phishing-examples/,1
266,"All ADP account holders are expected to update their account within the next 24 hours to avoid de-activation.
Click here to get your account updated.
Reception time: 09/12/2020 3:46:09 AM
ADP Management",https://ciso.uw.edu/education/more-phishing-examples/,1
267,"Subject: new graph
as you know , now that we are nearly done in capturing the dpr numbers in the
database , we have been working to present the data in compelling ways . we
have started to do this by creating the var limit usage graphs and the
sharpe , rovar , and risk - return graphs .
i am sorry for the misunderstanding with ted concerning the latter . i had
explained what i wanted to produce in an e - mail and during a risk forum
luncheon . therefore , shona and i did not expect the reaction we got . i have
talked to naveen and rudi since then , and we have changed the graphs to be
agreeable to rac .
today i worked on the graphs below . they show the p & l decomposition for the
month ( rolling 20 business days ) up to 9 / 20 ( one in dollar terms and the
other as a percentage of p & l ) . i showed them to shona , and she thought you
should see them before naveen , rudi , and ted , because these graphs are very
powerful and are likely to be controversial . the graphs show that european
gas and uk power released a lot of prudency . half of total p & l for european
gas is prudency , and uk power would have had a loss of about $ 20 million
( instead of a gain of $ 27 million ) were it not for prudency . in the case of
north american gas , $ 46 million gain in new deals partly offset about $ 106
million in trading losses .
please note that these are rough drafts intended to show what we can do . i
do not think that there are problems with the data , but i threw these
together today , and i have not yet double - checked the accuracy of my
aggregating calculations .
please launch the attached spreadsheet , and feel free to call or page me with
questions or concerns .
thank you ,
eugenio",ENRON,0
268,"There has been a recent sign-in attempt on your webmail account from a different location. You have been alerted by this notification to
take preventive measures in protecting your account.
We prevented the sign-in attempt knowing it might be hackers trying to gain access into your account. Below is a review of the General
IP Information/Geolocation Information details of the sign-in attempt on Wednesday, 27 August 2014.
IP: 50.196.106.233
Hostname: 50-196-106-233-static.hfc.comcastbusiness.net
ISP: Comcast Cable
Country: United States
State/Region: Florida
City: Jacksonville
Latitude: 30.3322 (30° 19' 55.92"" N)
Longitude: -81.6556 (81° 39' 20.16"" W)
As a result you are advised to verify your webmail account, click and follow the verification link below or simply copy and paste the
link into your web browser;
http://form1231.hostoi.com/lehigh-edu.php
To ensure full protection of your account, please take a few minutes now - it could save you a lot of time later.
Lehigh University,
27 Memorial Dr W, Bethlehem, PA 18015, United States.
(610) 758-3000",https://lts.lehigh.edu/phishing/examples,1
269,"Important course work message's by (Blackboard Learning)
Use the provided link below to read your message's
https//course blackboard.edu/login/inspc@lehigh.edu/
Thanks
Blackboard IT Learning",https://lts.lehigh.edu/phishing/examples,1
270,"Subject: 11 / 30 and 12 / 3 dpr - update
with all of the events of yesterday , information for the dpr for the above dates is not yet complete . at the present time , we are planning to issue a final dpr for the 30 th of november as well as a preliminary and then final for the 3 rd of december . however , we do not yet have an estimated time for these to be issued .
i will keep you up to date when i have additional information . if you have any questions , please call me at 713 853 9123 .
best regards
shona wilson
director , global risk operations
x 39123",ENRON,0
271,"Subject: re : confirmation of meeting
i ' ll probably be in houston sometime in the next couple of months , otherwise
if
you let me know when you ' ll be in london we ' ll rearrange for then . . .
hope to meet up eventually !
paul
to : paul e . day
cc :
date : 02 / 10 / 2000 11 : 28
from : vince . j . kaminski @ enron . com
subject : re : confirmation of meeting
paul ,
sorry for the late notice . please , let me know when you are coming to
houston .
i shall be again in london sometimes in november .
vince
paul . e . day @ uk . arthurandersen . com on 10 / 02 / 2000 02 : 29 : 57 am
to : shirley . crenshaw @ enron . com
cc : vince . j . kaminski @ enron . com , wendy . dunford @ uk . arthurandersen . com
subject : re : confirmation of meeting
i would very much like to meet vince , unfortunately i am in back to back
meetings all day today . maybe we could rearrange next time vince is in
london
or i am in houston .
regards
paul
to : paul e . day
cc :
date : 29 / 09 / 2000 17 : 52
from : shirley . crenshaw @ enron . com
subject : re : confirmation of meeting
paul :
fyi .
regards ,
shirley
- - - - - - - - - - - - - - - - - - - - - - forwarded by shirley crenshaw / hou / ect on 09 / 29 / 2000
11 : 49 am - - - - - - - - - - - - - - - - - - - - - - - - - - -
shirley crenshaw
09 / 29 / 2000 11 : 51 am
to : wendy . dunford @ arthurandersen . com @ enron
cc :
subject : re : confirmation of meeting ( document link : shirley crenshaw )
wendy :
i am so sorry for the late notice , but vince will be in london for 1 day
only ,
monday , october 2 nd . he has had some time freed up and if paul and
julian could meet with him , they can call him at the grosvenor house ,
870 - 400 - 8500 . his morning is already full , but lunch , dinner or afternoon
would work .
regards ,
shirley
wendy . dunford @ arthurandersen . com on 09 / 18 / 2000 10 : 14 : 51 am
to : shirley . crenshaw @ enron . com
cc :
subject : re : confirmation of meeting
hi shirley
thanks for getting back to me .
regards
wendy
* * * * * * * * * * * * * * * * * * * internet email confidentiality footer * * * * * * * * * * * * * * * * * * *
privileged / confidential information may be contained in this message . if
you
are not the addressee indicated in this message ( or responsible for
delivery of
the message to such person ) , you may not copy or deliver this message to
anyone .
in such case , you should destroy this message and kindly notify the sender
by
reply email . please advise immediately if you or your employer do not
consent to
internet email for messages of this kind . opinions , conclusions and other
information in this message that do not relate to the official business of
my
firm shall be understood as neither given nor endorsed by it .
* * * * * * * * * * * * * * * * * * * internet email confidentiality footer * * * * * * * * * * * * * * * * * * *
privileged / confidential information may be contained in this message . if
you
are not the addressee indicated in this message ( or responsible for
delivery of
the message to such person ) , you may not copy or deliver this message to
anyone .
in such case , you should destroy this message and kindly notify the sender
by
reply email . please advise immediately if you or your employer do not
consent to
internet email for messages of this kind . opinions , conclusions and other
information in this message that do not relate to the official business of
my
firm shall be understood as neither given nor endorsed by it .
* * * * * * * * * * * * * * * * * * * internet email confidentiality footer * * * * * * * * * * * * * * * * * * *
privileged / confidential information may be contained in this message . if you
are not the addressee indicated in this message ( or responsible for delivery
of
the message to such person ) , you may not copy or deliver this message to
anyone .
in such case , you should destroy this message and kindly notify the sender by
reply email . please advise immediately if you or your employer do not consent
to
internet email for messages of this kind . opinions , conclusions and other
information in this message that do not relate to the official business of my
firm shall be understood as neither given nor endorsed by it .",ENRON,0
272,"I am Dr. Patsy. I got your number
from the university of Washington
recruiting department. As you know,
the news on COVID-19 is changing
on a daily basis, however it appears
that as a society, we will continue to
maintain some level of self-
quarantine for several weeks to
come. There is an on-going
telecommute program for all
students. Are you available to work
two hours a day, three times a week,
and tasks can be completed at your
own convenient time for $400? If
Yes, click the link below to register.",https://ciso.uw.edu/education/more-phishing-examples/,1
273,"Subject: willis phillips
we would like to hire willis phillips from koch . rogers , dana , & i have all interviewed him and think he is a can ' t miss candidate . the bad news is that he was referred by a headhunter ( the fee is 20 % of first year package ) .
this guy is quality and i want to make an offer . please let me know if i can proceed asap .",ENRON,0
274,"Subject: email / voice mail retention policy change
e - mail / voice mail retention policy change notice
we have just received notice of a change to the e - mail and voice mail
retention policy . the change will go into effect friday , december 15 , 2000 .
the greatest impact will be to your "" sent mail , "" which will be retained only
30 days as compared to the current 365 days .
as a reminder , you should not use the email system to store important
documents .
they should be saved to your network directory which is regularly backed up .
however , for ' sent ' messages you want to keep longer than 30 days in the
email system , you should move the messages from the sent mail to a specific
folder where the messages can be kept 365 days .
the scope of the e - mail retention policy includes all forms of electronic
mail , for example , lotus notes mail , internet e - mail , outlook e - mail , and
voice mail .
enron supports a work environment in which information is freely exchanged
and encourages employees , contractors , and agents working on behalf of enron
to use its computers and related electronic resources in accomplishing their
work . computers , systems , and networks and the work products they contain
are enron property and subject to enron review and control . all enron
employees , contractors , and agents are responsible for using the computing
resources provided to them by enron in an appropriate manner .
the revised retention schedule follows :
message location maximum retention
inbox 30 days
message log / sent mail 30 days
trash rollover from inbox for 15 days
bulletin boards 30 days
folders / archives e - mails placed in folders or archives  ) one year
voice mail 90 days
the corp it group responsible for maintaining compliance with this
e - mail / voice mail policy will automatically purge e - mail and voice mail older
than the allowed maximum retention age . any exception to this policy
requires approval from mark haedicke or richard sanders .
if you need assistance in creating folders and saving documents to them ,
please call the ets solution center at 713 - 345 - 4745 . we will be glad to
assist you .
ets solution center",ENRON,0
275,"1 New Payroll Stanford CS Message

Click https://cs.stanford.edu/hr/payroll.php to READ

Human Resources & Payroll Service
Stanford CS - Stanford University",https://uit.stanford.edu/phishing,1
276,"Subject: hpl nom for october 25 , 2000
( see attached file : hplnl 025 . xls )
- hplnl 025 . xls",ENRON,0
277,"Subject: re : my resume
we ' ll get this offer out today , vince .
molly
- - - - - original message - - - - -
from : kaminski , vince
sent : friday , april 13 , 2001 10 : 03 am
to : molly magee / hou / ect @ enron
cc : kaminski , vince ; crenshaw , shirley ; huang , alex
subject : my resume
molly ,
we would like to bring this student as a summer intern ( the last one ,
we are running out of space ) .
i shall send you another message regarding his proposed dates .
thanks . i hope you have a very happy easter .
vince
- - - - - - - - - - - - - - - - - - - - - - forwarded by vince j kaminski / hou / ect on 04 / 13 / 2001
10 : 03 am - - - - - - - - - - - - - - - - - - - - - - - - - - -
zhendong xia on 04 / 12 / 2001 03 : 58 : 25 pm
to : vince . j . kaminski @ enron . com
cc :
subject : my resume
hi , dr . kaminski :
glad to get your reply . here is my resueme . if you wanna know more
about me , please feel free to contact me . thanks .
zhendong xia
georgia institute of technology
school of industrial and systems engineering
email : dengie @ isye . gatech . edu
dengie @ sina . com
tel : ( h ) 404 - 8975103
( o ) 404 - 8944318
- cv . doc >",ENRON,0
278,"Hello,

I am offering a post that only requires 1-2 hours, 2-3 days in a week, you can work at your convenience and earn 230 weekly. Respond for more details if interested.

Best Regards,

Eve Marrs",https://uit.stanford.edu/phishing,1
